ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-758769,Source2,3,2021-12-31 05:26:22,2021-12-31 06:10:53,34.27227,-118.351067,,,1.940000057220459,Exit ramp from I-210 Westbound to Wheatland Ave lane blocked due to accident.,Foothill Fwy W,Sylmar,Los Angeles,CA,91342,US,US/Pacific,KWHP,2021-12-31 08:00:00,45.0,45.0,100.0,28.71,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-758770,Source2,3,2021-12-31 05:58:46,2021-12-31 06:42:29,34.316509,-118.49028,,,0.8199999928474426,Exit ramp from I-5 Southbound to Balboa Blvd lane blocked due to accident.,Foothill Fwy E,Sylmar,Los Angeles,CA,91342,US,US/Pacific,KWHP,2021-12-31 08:00:00,45.0,45.0,100.0,28.71,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-758771,Source2,2,2021-12-31 10:00:54,2021-12-31 10:29:10,30.324421,-87.388512,,,1.149999976158142,Lane blocked due to accident on CR-292A from Longwood Dr to Chanticleer Dr.,Chanticleer Dr,Pensacola,Escambia,FL,32507-9168,US,US/Central,KNPA,2021-12-31 09:56:00,78.0,78.0,81.0,30.01,10.0,SSW,12.0,0.0,Cloudy,True,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758772,Source2,2,2021-12-31 06:58:10,2021-12-31 07:58:50,38.124802,-122.271477,,,1.4600000381469729,Exit ramp from CA-37 Westbound to Wilson Ave shoulder blocked due to accident.,Marine World Pkwy W,Vallejo,Solano,CA,94589,US,US/Pacific,KAPC,2021-12-31 06:54:00,32.0,32.0,96.0,29.85,10.0,NNE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-758773,Source3,2,2021-12-31 07:43:13,2021-12-31 08:12:27,40.629428999999995,-111.90229,,,0.3199999928474426,Entry ramp to I-215 Northbound from I-15 Northbound lane blocked due to accident.,S 400 W,Salt Lake City,Salt Lake,UT,84107-7081,US,US/Mountain,KU42,2021-12-31 07:52:00,27.0,27.0,100.0,25.36,10.0,SSE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-758774,Source2,2,2021-12-31 09:51:03,2021-12-31 10:35:29,29.65107,-95.207947,,,0.0,Accident on Shaver St at Fairmont Pkwy.,Shaver St,Pasadena,Harris,TX,77504,US,US/Central,KEFD,2021-12-31 09:50:00,77.0,77.0,83.0,29.85,5.0,S,12.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-758775,Source2,3,2021-12-31 09:18:47,2021-12-31 10:04:00,39.630756,-106.284782,,,0.0,Right lane blocked due to accident on I-70 Eastbound after Exit 180 / Bighorn Rd.,I-70 W,Vail,Eagle,CO,81657,US,US/Mountain,KCCU,2021-12-31 16:48:00,19.0,9.0,86.0,20.24,1.0,SSE,9.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758776,Source2,2,2021-12-31 11:06:39,2021-12-31 11:35:38,39.82143,-84.198311,,,0.0,Accident on Dixie Dr around Republic Dr.,N Dixie Drive Frontage Rd,Dayton,Montgomery,OH,45414,US,US/Eastern,KDAY,2021-12-31 10:56:00,47.0,44.0,86.0,28.8,1.0,NNE,6.0,0.01,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758777,Source2,3,2021-12-31 09:20:21,2021-12-31 10:19:42,32.196815,-110.977989,,,0.0,Lane blocked due to accident on I-19 Northbound at I-10.,I-19 N,Tucson,Pima,AZ,85713,US,US/Mountain,KTUS,2021-12-31 08:58:00,51.0,51.0,96.0,26.95,10.0,E,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758778,Source2,3,2021-12-31 07:53:36,2021-12-31 08:55:01,38.831829,-89.545486,,,0.0,Lane blocked due to accident on I-70 Eastbound after Exit 36 US-40.,Pokey Rd,Pocahontas,Bond,IL,62275,US,US/Central,K3LF,2021-12-31 07:55:00,47.0,43.0,99.0,29.0,0.25,SSE,9.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758779,Source2,3,2021-12-31 10:21:26,2021-12-31 10:49:53,30.687231,-88.041962,,,0.0,Right lane blocked due to accident on I-10 Westbound around Exit 26B Water St.,I-10 W,Mobile,Mobile,AL,36602,US,US/Central,KBFM,2021-12-31 09:53:00,73.0,73.0,93.0,30.02,10.0,SSE,6.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758780,Source2,2,2021-12-31 07:16:35,2021-12-31 08:02:02,45.165539,-123.206123,,,0.0,Accident on OR-99W at Trestle View Ln.,SW Highway 99W,Mcminnville,Yamhill,OR,97128-8615,US,US/Pacific,KMMV,2021-12-31 15:49:00,37.0,31.0,75.0,29.87,10.0,ENE,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-758781,Source2,2,2021-12-31 08:05:07,2021-12-31 08:34:42,34.071342,-118.235397,,,0.0,Slow lane blocked due to accident on CA-110 Southbound near Stadium Way.,Pasadena Fwy S,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2021-12-31 07:52:00,49.0,49.0,90.0,29.54,10.0,ENE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758782,Source2,2,2021-12-31 10:24:10,2021-12-31 11:09:03,41.73141500000001,-93.577667,,,0.0,Right hand shoulder blocked due to accident on I-35 Southbound at Exit 92 IA-931 1st St.,I-35 S,Ankeny,Polk,IA,50021,US,US/Central,KIKV,2021-12-31 10:15:00,28.0,20.0,100.0,28.71,1.0,E,8.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758783,Source2,3,2021-12-31 07:40:35,2021-12-31 08:25:19,37.74789000000001,-79.416313,,,0.0,Right hand shoulder closed and right lane closed due to accident on I-81 Northbound before Exit 188/ US-60.,I-81 N,Lexington,Rockbridge,VA,24450,US,US/Eastern,KHSP,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758784,Source3,2,2021-12-31 04:37:36,2021-12-31 05:22:47,37.57333,-121.886482,,,2.2100000381469727,Exit ramp from I-680 Northbound at Exit 20 to Andrade Rd Southbound shoulder blocked due to accident.,I-680 N,Sunol,Alameda,CA,94586,US,US/Pacific,KLVK,2021-12-31 04:53:00,38.0,38.0,97.0,29.42,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-758785,Source2,2,2021-12-31 07:48:41,2021-12-31 08:33:54,37.820609999999995,-122.27002,,,0.4900000095367432,Accident on exit ramp from I-980 Westbound to 27th Street.,31st St,Oakland,Alameda,CA,94609-3203,US,US/Pacific,KOAK,2021-12-31 07:53:00,41.0,41.0,89.0,29.91,10.0,NW,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758786,Source2,3,2021-12-31 11:06:34,2021-12-31 11:31:32,36.778332,-76.247429,,,0.6299999952316284,Entry ramp to Hampton Roads Bltwy Southbound from Greenbrier Pkwy Southbound closed due to accident.,I-64 E,Chesapeake,Chesapeake,VA,23320,US,US/Eastern,KCPK,2021-12-31 11:15:00,53.0,53.0,96.0,30.02,1.0,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758787,Source2,2,2021-12-31 08:19:17,2021-12-31 08:49:08,47.254878999999995,-122.335899,,,0.0,Accident on WA-99 Pacific Hwy at 70th Ave.,70th Ave E,Milton,Pierce,WA,98354,US,US/Pacific,KPLU,2021-12-31 08:05:00,27.0,27.0,100.0,29.58,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758788,Source2,2,2021-12-31 09:38:05,2021-12-31 10:37:34,41.514206,-74.073509,,,0.0,Restrictions due to accident on I-87 Northbound before Exit 17 I-84 Exits 36A 36B.,I-87 N,Newburgh,Orange,NY,12550,US,US/Eastern,KSWF,2021-12-31 09:45:00,46.0,46.0,100.0,29.41,2.0,VAR,3.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758789,Source2,2,2021-12-31 10:07:02,2021-12-31 10:36:39,30.8932,-85.674301,,,0.0,Lane blocked due to accident on Bylsma Rd at Malcolm Taylor Rd.,Malcolm Taylor Rd,Bonifay,Holmes,FL,32425-6429,US,US/Central,KVSH,2021-12-31 17:53:00,77.0,77.0,82.0,29.89,10.0,SSW,15.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758790,Source2,2,2021-12-31 11:26:57,2021-12-31 12:24:57,40.102878999999994,-80.014107,,,0.0,Accident on Beallsville Rd at Old West Rd.,Beallsville Rd,Bentleyville,Washington,PA,15314-1510,US,US/Eastern,KAFJ,2021-12-31 11:53:00,51.0,51.0,77.0,28.6,10.0,S,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758791,Source3,2,2021-12-31 11:26:45,2021-12-31 11:56:29,26.60605,-81.719498,,,0.0,Accident on 7th St at Hightower Ave.,Hightower Ave S,Lehigh Acres,Lee,FL,33973,US,US/Eastern,KRSW,2021-12-31 11:34:00,74.0,74.0,87.0,30.1,10.0,S,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758792,Source2,2,2021-12-31 11:08:29,2021-12-31 11:38:07,26.65983,-81.899689,,,0.0,Accident on Hancock Bridge Pkwy at Moody Rd.,Moody Rd,North Fort Myers,Lee,FL,33903,US,US/Eastern,KFMY,2021-12-31 10:55:00,73.0,73.0,93.0,30.13,6.0,SE,6.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-758793,Source2,2,2021-12-31 05:41:01,2021-12-31 06:10:29,47.158699,-122.402206,,,2.539999961853028,Left lane blocked due to accident on WA-512 Eastbound between WA-7 Pacific Ave and Portland Ave.,WA-512 E,Tacoma,Pierce,WA,98445,US,US/Pacific,KTCM,2021-12-31 05:46:00,27.0,27.0,100.0,29.51,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-758794,Source2,3,2021-12-31 10:35:11,2021-12-31 11:04:43,28.052414,-82.353851,,,0.0,Three lanes blocked due to accident on I-75 Southbound at Exit 265 FL-582 Fowler Ave.,I-75 S,Tampa,Hillsborough,FL,33637,US,US/Eastern,KVDF,2021-12-31 10:35:00,79.0,79.0,74.0,30.13,10.0,S,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758795,Source2,2,2021-12-31 10:25:26,2021-12-31 11:09:57,35.415844,-97.580566,,,0.0,Accident on OK-152 Airport Rd Eastbound at I-44 Exit 116B.,I-44 W,Oklahoma City,Oklahoma,OK,73119,US,US/Central,KOKC,2021-12-31 10:52:00,58.0,58.0,41.0,28.35,10.0,SSW,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758796,Source2,2,2021-12-31 10:57:13,2021-12-31 11:42:04,41.975449,-76.532059,,,0.0,Accident on Pennsylvania Ave at Lincoln St.,Pennsylvania Ave,Sayre,Bradford,PA,18840-9276,US,US/Eastern,KELM,2021-12-31 10:53:00,46.0,46.0,93.0,28.85,6.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758797,Source2,2,2021-12-31 08:12:10,2021-12-31 09:11:08,37.5369,-113.204941,,,0.0,Left hand shoulder blocked due to accident on I-15 Southbound at 50 S.,I-15 S,Kanarraville,Iron,UT,84742,US,US/Mountain,KCDC,2021-12-31 07:53:00,34.0,24.0,89.0,24.05,10.0,SW,15.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758798,Source2,2,2021-12-31 09:59:40,2021-12-31 10:58:46,41.900504999999995,-71.363068,,,0.0,Accident on I-95 both ways near MA-1A Newport Ave.,I-95 S,Attleboro,Bristol,MA,02703,US,US/Eastern,KSFZ,2021-12-31 09:56:00,44.0,44.0,100.0,29.51,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758799,Source2,2,2021-12-31 09:44:42,2021-12-31 10:44:52,29.804001,-95.395576,,,0.0,Accident on 20th St at Cortlandt St.,Cortlandt St,Houston,Harris,TX,77008-4336,US,US/Central,KMCJ,2021-12-31 09:35:00,77.0,77.0,82.0,29.83,5.0,S,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-758800,Source2,3,2021-12-31 08:15:04,2021-12-31 08:44:39,37.808495,-122.367325,,,0.0,Lane blocked due to accident on I-80 Bay Brg Westbound at Exit 4A Treasure Island Rd.,I-80 W,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2021-12-31 07:53:00,41.0,41.0,89.0,29.91,10.0,NW,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-758801,Source2,3,2021-12-31 10:08:59,2021-12-31 10:37:24,41.984249,-87.867287,,,0.6299999952316284,Entry ramp to I-90 at Exits 40 40A 40B from I-294 Northbound lane blocked due to accident.,I-190 W,Des Plaines,Cook,IL,60018,US,US/Central,KORD,2021-12-31 09:51:00,36.0,32.0,76.0,29.06,9.0,E,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758802,Source2,2,2021-12-31 09:43:40,2021-12-31 10:44:22,35.391621,-97.512451,,,0.0,Accident on Santa Fe Ave at 74th St.,W I 240 Service Rd,Oklahoma City,Oklahoma,OK,73139,US,US/Central,KOKC,2021-12-31 09:52:00,56.0,56.0,42.0,28.34,10.0,S,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-758803,Source2,2,2021-12-31 07:54:10,2021-12-31 08:23:37,32.197860999999996,-110.927307,,,0.0,Accident on AZ-210 Barraza-Aviation Pkwy at Country Club Rd.,E Aviation Pkwy,Tucson,Pima,AZ,85713,US,US/Mountain,KTUS,2021-12-31 07:58:00,50.0,48.0,98.0,26.96,10.0,ENE,5.0,0.01,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-758804,Source3,2,2021-12-31 11:05:59,2021-12-31 11:35:13,27.99254,-82.393387,,,0.0,Lane blocked due to accident on FL-583 56th St at Cone Rd.,Cone Rd,Tampa,Hillsborough,FL,33610,US,US/Eastern,KVDF,2021-12-31 11:15:00,79.0,79.0,74.0,30.11,10.0,SW,8.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758805,Source2,2,2021-12-31 11:12:00,2021-12-31 11:40:32,35.27692800000001,-80.811623,,,0.0,Two lanes blocked due to accident on I-85 Northbound after Exit 38 I-77.,I-85 N,Charlotte,Mecklenburg,NC,28206,US,US/Eastern,KCLT,2021-12-31 10:52:00,62.0,62.0,86.0,29.24,9.0,S,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758806,Source2,2,2021-12-31 04:00:40,2021-12-31 09:20:00,41.823260999999995,-78.387489,,,3.440000057220459,Accident on US-6 both ways between Jane Ware Rd and Stickles Holw.,Route 6,Smethport,McKean,PA,16749,US,US/Eastern,KBFD,2021-12-31 03:53:00,43.0,43.0,86.0,27.59,6.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-758807,Source2,3,2021-12-31 09:22:32,2021-12-31 09:51:59,31.780121,-106.395767,,,0.0,Right lane blocked due to accident on I-10 Eastbound at Exit 25.,I-10 W,El Paso,El Paso,TX,79925,US,US/Mountain,KELP,2021-12-31 09:17:00,46.0,46.0,100.0,25.97,1.0,CALM,0.0,,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758808,Source2,2,2021-12-31 08:13:11,2021-12-31 08:42:58,37.344181,-119.71154,,,0.0,Accident on CA-49 at Griffin Dr.,Highway 49,Oakhurst,Madera,CA,93644-9543,US,US/Pacific,KMAE,2021-12-31 08:14:00,41.0,41.0,96.0,29.6,0.0,NW,3.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758809,Source2,3,2021-12-31 06:06:22,2021-12-31 07:05:50,47.235619,-122.25061,,,0.75,Entry ramp to WA-167 Northbound from 24th St E Eastbound closed due to jackknifed semi.,24th St E,Sumner,Pierce,WA,98390,US,US/Pacific,KPLU,2021-12-31 05:58:00,27.0,27.0,98.0,29.52,10.0,CALM,0.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-758810,Source2,2,2021-12-31 06:06:22,2021-12-31 07:05:50,47.238667,-122.252975,,,0.0,Queueing traffic right hand shoulder blocked and right lane closed due to jackknifed semi on WA-167 Northbound at 24th St.,WA-167 N,Sumner,Pierce,WA,98390,US,US/Pacific,KPLU,2021-12-31 05:58:00,27.0,27.0,98.0,29.52,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-758811,Source2,2,2021-12-31 10:11:50,2021-12-31 10:56:39,42.30835,-71.069923,,,0.0,Accident on Hamilton St at Bellevue St.,Hamilton St,Dorchester,Suffolk,MA,02125-2561,US,US/Eastern,KBOS,2021-12-31 09:54:00,42.0,42.0,96.0,29.98,0.5,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758812,Source2,2,2021-12-31 11:37:16,2021-12-31 12:06:31,26.61249,-81.654457,,,0.0,Accident on Irondale St at Grandale St.,Irondale St E,Lehigh Acres,Lee,FL,33936-5808,US,US/Eastern,KRSW,2021-12-31 11:34:00,74.0,74.0,87.0,30.1,10.0,S,6.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758813,Source2,2,2021-12-31 11:39:35,2021-12-31 12:22:34,26.57477,-81.87191800000002,,,0.0,Accident on US-41 Cleveland Ave at Flowers Dr.,Maple Dr,Fort Myers,Lee,FL,33907,US,US/Eastern,KFMY,2021-12-31 11:45:00,77.0,77.0,79.0,30.11,10.0,S,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758814,Source2,2,2021-12-31 08:43:23,2021-12-31 09:13:03,43.858063,-121.411392,,,0.0,Accident on US-97 Northbound at Vandevert Rd.,Highway 97,Bend,Deschutes,OR,97707,US,US/Pacific,KBDN,2021-12-31 08:35:00,25.0,25.0,74.0,26.2,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758815,Source2,3,2021-12-31 10:47:53,2021-12-31 11:14:48,36.177097,-85.936035,,,0.0,Left lane blocked and left hand shoulder blocked due to accident on I-40 Eastbound after Exit 258 TN-53 Gordonsville Hwy.,I-40 E,Gordonsville,Smith,TN,38563,US,US/Central,KSRB,2021-12-31 10:55:00,64.0,64.0,77.0,28.78,10.0,SSE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758816,Source2,2,2021-12-31 10:18:54,2021-12-31 10:42:42,40.135651,-75.446617,,,1.830000042915344,Accident on entry ramp to Us-422 Westbound from Egypt Rd Westbound.,Cider Mill Rd,Collegeville,Montgomery,PA,19426,US,US/Eastern,KPTW,2021-12-31 10:11:00,45.0,45.0,100.0,29.65,,S,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758817,Source2,3,2021-12-31 08:46:01,2021-12-31 09:15:33,40.621441,-74.174667,,,0.0,Left lane blocked due to accident on I-278 Westbound before Exit 5 NY-440 Pearl Harbor Memorial Expy.,W Shore Expy S,Staten Island,Richmond,NY,10303,US,US/Eastern,KEWR,2021-12-31 18:51:00,50.0,50.0,89.0,29.93,7.0,SSW,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758818,Source2,3,2021-12-31 07:21:40,2021-12-31 08:07:38,29.445477,-98.514931,,,0.0,Lane blocked and left hand shoulder blocked due to accident on I-10 Eastbound at Culebra Rd.,I-10 E,San Antonio,Bexar,TX,78201,US,US/Central,KSAT,2021-12-31 07:51:00,67.0,67.0,97.0,28.98,4.0,SSE,5.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-758819,Source2,2,2021-12-31 09:23:02,2021-12-31 09:53:00,32.323879,-86.2388,,,0.0,Lane blocked due to accident on US-82 Eastbound after US-80.,Troy Hwy,Montgomery,Montgomery,AL,36116-2612,US,US/Central,KMXF,2021-12-31 09:26:00,72.0,72.0,94.0,29.8,10.0,SSW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758820,Source2,2,2021-12-31 06:44:29,2021-12-31 07:13:49,33.929584999999996,-81.063339,,,0.0,Accident on I-77 Southbound after Exit 1 I-26.,I-77 S,West Columbia,Lexington,SC,29172,US,US/Eastern,KCAE,2021-12-31 06:56:00,60.0,60.0,96.0,29.72,8.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-758821,Source2,2,2021-12-31 07:06:12,2021-12-31 07:51:03,38.831127,-121.299339,,,0.0,Accident on CA-65 Northbound after Whitney Ranch Pkwy.,CA-65 N,Rocklin,Placer,CA,95765,US,US/Pacific,KLHM,2021-12-31 07:15:00,39.0,39.0,100.0,29.73,5.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-758822,Source2,3,2021-12-31 06:49:10,2021-12-31 07:49:00,40.562294,-111.899117,,,0.0,HOV lane blocked due to accident on I-15 Southbound before Exit 293 10600.,I-15 S,South Jordan,Salt Lake,UT,84095,US,US/Mountain,KU42,2021-12-31 06:54:00,28.0,21.0,96.0,25.35,3.0,SSE,7.0,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-758823,Source2,2,2021-12-31 07:36:30,2021-12-31 08:21:06,47.013458,-122.712936,,,0.0,Right lane blocked due to accident on WA-510 St Clair Cut-Off Rd Westbound at Thornton Rd.,Thornton Rd SE,Olympia,Thurston,WA,98513-9302,US,US/Pacific,KOLM,2021-12-31 07:54:00,28.0,28.0,88.0,29.72,3.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-758824,Source2,3,2021-12-31 08:24:40,2021-12-31 08:53:56,40.719643,-111.854897,,,0.0,Right lane blocked due to accident on I-80 Eastbound at Exit 126 1300.,I-80 W,Salt Lake City,Salt Lake,UT,84106,US,US/Mountain,KSLC,2021-12-31 08:00:00,27.0,27.0,96.0,25.35,9.0,SSE,3.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758825,Source2,2,2021-12-31 05:26:29,2021-12-31 06:11:49,42.169449,-121.843262,,,0.0,Accident on OR-66 at Lawanda Dr.,Highway 66,Klamath Falls,Klamath,OR,97601-9538,US,US/Pacific,KLMT,2021-12-31 05:51:00,28.0,16.0,74.0,25.58,10.0,W,17.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-758826,Source2,3,2021-12-31 08:48:01,2021-12-31 09:16:57,42.913483,-88.208977,,,0.0,Left lane blocked due to accident on I-43 Northbound after WI-164 Big Bend Dr.,I-43 N,Big Bend,Waukesha,WI,53103,US,US/Central,KUES,2021-12-31 08:45:00,28.0,22.0,86.0,28.79,7.0,E,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758827,Source2,2,2021-12-31 06:53:04,2021-12-31 07:22:26,36.753799,-119.720802,,,0.5400000214576721,Entry ramp to Ca-180 Westbound from N Peach Ave Eastbound shoulder blocked due to accident.,CA-180 W,Fresno,Fresno,CA,93727,US,US/Pacific,KFAT,2021-12-31 06:53:00,40.0,40.0,97.0,29.48,0.25,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-758828,Source2,2,2021-12-31 09:22:10,2021-12-31 09:51:56,35.169609,-80.90471600000002,,,0.0,Accident on NC-49 Tryon St at Tyvola Rd.,W Tyvola Rd,Charlotte,Mecklenburg,NC,28217,US,US/Eastern,KCLT,2021-12-31 09:37:00,61.0,61.0,93.0,29.23,7.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-758829,Source2,3,2021-12-31 01:26:10,2021-12-31 01:55:41,42.487922999999995,-83.045898,,,0.0,Two lanes blocked due to accident on I-696 Eastbound at Exit 22 Mound Rd.,I-696 W,Warren,Macomb,MI,48091,US,US/Eastern,KDET,2021-12-31 01:53:00,38.0,38.0,89.0,29.15,4.0,SSE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-758830,Source2,2,2021-12-31 07:44:27,2021-12-31 08:13:58,37.700317,-122.1082,,,0.0,Accident on Foothill Blvd at 164th Ave.,164th Ave,San Leandro,Alameda,CA,94578-2225,US,US/Pacific,KHWD,2021-12-31 07:54:00,38.0,34.0,89.0,29.84,10.0,NE,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-758831,Source2,2,2021-12-31 08:01:49,2021-12-31 09:01:48,40.765366,-111.95138500000002,,,0.0,Shoulder blocked due to accident on I-80 Westbound at I-215.,I-80 E,Salt Lake City,Salt Lake,UT,84104,US,US/Mountain,KSLC,2021-12-31 08:00:00,27.0,27.0,96.0,25.35,9.0,SSE,3.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-758832,Source2,2,2021-12-31 07:00:25,2021-12-31 07:58:54,34.418819,-117.604218,,,2.559999942779541,#1 lane blocked due to accident on CA-138 both ways from Silver Rock Rd to Scrub Oak Rd.,State Highway 138,Pinon Hills,San Bernardino,CA,92372,US,US/Pacific,KGXA,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
